text,label
KMichelle and Rasheeda is great (created at:2013-03-15 01:57:36),non-cyberbullying
smdh (created at:2013-03-15 02:43:00),non-cyberbullying
@mikepitts is that why she can't keep a man and they always leave her in a short period of time (created at:2013-03-15 18:14:56),non-cyberbullying
Lmao (created at:2013-03-15 19:47:15),non-cyberbullying
Social media is getting the best of ppl cuz I bet if some of yall was in his face u would be scared ass Shit to say to his face or his wife (created at:2013-03-15 23:55:12),non-cyberbullying
She mad (created at:2013-03-16 18:18:34),non-cyberbullying
wow (created at:2013-03-17 03:43:04),non-cyberbullying
Chicks these days messy lol (created at:2013-03-19 07:19:22),non-cyberbullying
@pretty_nikki_hoe @kmichellemusic gave his ass the bizniyee on twitter lol exposed his ass for EVERYTHING he stood for.. Lmmfao #yaFIZNYEE !! (created at:2013-04-19 02:46:58),cyberbullying
girls are so messy!!! (created at:2013-04-19 05:25:57),non-cyberbullying
@kmichellemusic looks beautiful btw! :P (created at:2013-04-19 05:26:25),non-cyberbullying
@kmichellemusic you rocked this pic (created at:2013-04-23 03:37:53),non-cyberbullying
@smsearcy15 lmao (created at:2013-04-25 10:48:14),non-cyberbullying
M (created at:2013-04-27 10:42:11),non-cyberbullying
She gonna steal your girl (created at:2013-04-27 19:18:08),cyberbullying
They look happy to me (created at:2013-04-28 03:10:44),non-cyberbullying
MESSY (created at:2013-05-01 06:49:12),non-cyberbullying
Wanting the box is grabbing her tits or ass. Not making a boring kissy face on the cheek (created at:2013-05-08 12:56:19),cyberbullying
No Rasheeda should have stayed out that mess and didn't choose sides @frost117 (created at:2013-05-13 11:58:38),non-cyberbullying
Fuck you hating ass bitches....any woman that will lite about her ass...will lie about everything! @frost117 fuck these lames! (created at:2013-05-14 02:34:16),cyberbullying
Lame. (created at:2013-05-14 15:01:22),non-cyberbullying
This is messy for a man (created at:2013-05-14 15:25:51),non-cyberbullying
Right @baybarbie85 (created at:2013-05-21 20:49:10),non-cyberbullying
Damn ma nigga. You make moves like a female yo. Grow up man. You got niggas calling you out for barely getting rasheeda out as an artist; and you on that bi*** shit. That's just real. (created at:2013-05-22 00:00:07),non-cyberbullying
We expect that shit from her. She's a female. But what's yo excuse bro? @frost117 (created at:2013-05-22 00:02:01),non-cyberbullying
@frost117 u r a bitch fuck u and yo wife (created at:2013-05-23 22:58:47),cyberbullying
___¢_______¢_______¢____bahahahaha lmmfao HA haters get mad____ (created at:2013-05-23 22:59:27),cyberbullying
Damn lol the whole world is team @kmichellemusic .real recognize real (created at:2013-05-24 04:03:02),non-cyberbullying
Really,non-cyberbullying
Never met or seen a man that was messy before,non-cyberbullying
U r a goofy ass bitch @frost117 (created at:2013-05-26 04:22:16),non-cyberbullying
Remember your wife and K was cool at 1st until your wrong ass wife got into something that she knew nothing about,cyberbullying
Smh y'all haters let this man B (created at:2013-05-27 10:32:30),non-cyberbullying
I seriously doubt it Kirk. Seriously. K. Michelle's choices are much further and wider than Rasheeda. Too tickled that you even posted this! (created at:2013-05-28 04:01:23),non-cyberbullying
Gay. K Michelle (created at:2013-06-02 06:51:33),non-cyberbullying
It kills me how people look at tv and judge others by standards they wouldn't even pass everyone has their own opinion and if @rasheedadabosschick didn't believe kmichelle that's her opinion no one can take that from her and if you had to choose out of ur friends and some psycho bitch I'm sure u would pick ur friends its that simple (created at:2013-06-04 06:24:56),non-cyberbullying
"@kmichellemusic LOOK @ UU! Sucking rasheedas DiNNICKKK! Rasheeda looking like ""this fake ass bitch all in my camera phone"" (created at:2013-06-04 08:14:25)",cyberbullying
LoL @kayladesmarie (created at:2013-06-04 18:39:46),non-cyberbullying
Fruitcake type shit! Real grown ass men don't feed into bs,cyberbullying
K.Michelle opened up to your wife and your wife didn't believe her but nobody cares cause at the end of the of the day nobody knows what went down in three house so you and your wife and k.Michelle haters can STFU real talk and you a man like Really if your wife can't handle k.Michelle she needs to leave her alone but you a man and you messy like tht let these women dish it out bro like you act like you and wife don't have problems but then again you don't want this baby boy sit down you don't believe this baby yours boy boo goodbye #teamkmichelle (created at:2013-06-05 16:08:21),cyberbullying
You and your wife is wack is hell! !! (created at:2013-06-06 16:45:34),cyberbullying
And maybe you are gay because who gets in female drama like this smh (created at:2013-06-06 16:46:55),cyberbullying
Loser... Seems like you still like her posting her picture up & shit. K.Michelle is awesome. (created at:2013-06-09 21:21:29),non-cyberbullying
you gayyyyyyyyyyyyy nigga (created at:2013-06-12 00:48:41),cyberbullying
You gay as fuckkkk baldy!!! (created at:2013-06-12 00:50:35),cyberbullying
Bitchhhhh ass nigga (created at:2013-06-12 00:51:11),cyberbullying
@beyond_beauty28 @miriamalani @gabriellefierce DAT PART! (created at:2013-06-12 02:38:28),cyberbullying
Dnt think k wants ass she have enuff of her own.. (created at:2013-06-21 16:04:58),cyberbullying
Seems messy coming from a male... (created at:2013-06-22 06:18:21),non-cyberbullying
... and? ?? (created at:2013-06-23 22:07:55),non-cyberbullying
Seems gay ass fk coming from a dude with three earrings smh ___¢___¢___¢___¢___¢___¢___¢___¢ (created at:2013-06-24 12:26:28),cyberbullying
He's weird like what guy actually starts drama (created at:2013-06-25 05:00:36),non-cyberbullying
Yeah real men stay out of female issuse you need to stop the bitchassness@frost117 (created at:2013-06-27 04:49:17),non-cyberbullying
Gtfo k michelle . Gay ass man . Whatcha need to do is learn how to treat rasheeda right . And focus on all them damn kids you got (created at:2013-06-27 08:15:40),cyberbullying
You gone get the fuck off K. (created at:2013-06-28 06:10:27),cyberbullying
It's because he wanna fuck her hiself! (created at:2013-06-29 12:59:26),cyberbullying
Ahhh hello fuck k Michelle .... (created at:2013-06-29 13:16:38),cyberbullying
Shut the fuck up Kirk to ass gay like k.michelle ..rainbow bright & 3 earrings (created at:2013-06-30 03:59:28),cyberbullying
Only a gay ass nigga wearing 4 earrings would make a gay ass comment like that..... (created at:2013-06-30 15:34:51),cyberbullying
Booooo...that nigga gay...lmmfao (created at:2013-07-02 05:36:55),cyberbullying
THAT'S MESSY AS HELL COMING FROM A MAN !!! (created at:2013-07-02 20:14:00),cyberbullying
You fucking fag she make more money than yo bitch ass (created at:2013-07-03 03:18:14),cyberbullying
Look how cute she is wit ur ugly black ass not that I don't like black but I make it look ugly @frost117 (created at:2013-07-03 15:23:26),cyberbullying
You gay as hell (created at:2013-07-04 16:57:34),cyberbullying
Kmichelle is bad you mad you couldn't get that and you stuck with Nigga you with (created at:2013-07-04 21:54:05),cyberbullying
Yea that was being messy know matter what women go thru men never should step in unless it's a man in thee mist @frost117 (created at:2013-07-05 21:14:12),non-cyberbullying
ONLY GAY ASS NIGGAS START DRAMA WITH A FEMALE... (created at:2013-07-09 02:23:55),cyberbullying
MESSY AS HELL (created at:2013-07-09 02:24:01),cyberbullying
Gay (created at:2013-07-10 23:55:17),cyberbullying
@cutiepiebrit this bitch deserve every bit of gettn cussed out after seeing this smh . He gay af what real man post childish gossip mess like this. BITCH (created at:2013-07-11 04:31:48),cyberbullying
@frost117 you mad gay (created at:2013-07-15 19:43:40),cyberbullying
We out here loosing our black kids and men to meaningless shit and look at the role model that his kids have smh just kill yo self you not even worth bring here during times we live in and this dumb shit what's on your mind. Should be ashamed just a disgrace (created at:2013-07-16 11:51:25),non-cyberbullying
Lmfaoo @frost117 she wanted it (created at:2013-07-17 05:26:14),cyberbullying
You a pussy ass fuxk nigga kirk. !!! (created at:2013-07-17 17:42:27),cyberbullying
@frost117 you are so gay (created at:2013-07-18 10:14:47),cyberbullying
She probably more man then u (created at:2013-07-21 13:02:28),cyberbullying
You gay for that (created at:2013-07-30 15:50:56),cyberbullying
@its_always_jess stfu (created at:2013-08-07 10:28:21),cyberbullying
Kirk my nigga for this one lol (created at:2013-08-07 23:17:32),cyberbullying
@red (created at:2013-08-08 03:03:19),non-cyberbullying
Ur wif3 is so freaking bad no homo (created at:2013-08-08 03:03:53),cyberbullying
Ur wif3 is so freaking bad no homo (created at:2013-08-08 03:05:04),cyberbullying
Kmichelle probably more of a man than your gay ass will ever be!# (created at:2013-08-12 07:42:52),cyberbullying
@lanorad4 stfu fat bitch (created at:2013-08-15 22:36:16),cyberbullying
And kmichellw popping right now lmao and your wife is a whackado!! (created at:2013-09-12 16:43:32),cyberbullying
@slovestoday lol u so wrong (created at:2013-09-15 21:53:37),cyberbullying
@demikiera Dont act like @frost117 wife is popping lmao she is whack!! (created at:2013-09-15 21:56:45),cyberbullying
A straight WHACKADO!! AND SHE ONLY POPPING IN THE ATL SMH (created at:2013-09-15 21:57:30),cyberbullying
It ain't even like that they friends (created at:2013-10-14 01:15:55),non-cyberbullying
Break his back. Be tall or go fuck yourself #teamsheikie (created at:2013-03-14 18:19:58),cyberbullying
@therealironsheik he a no good motherfucker piece of shit .. Fuck his ass sheik (created at:2013-03-14 18:22:09),cyberbullying
He no good cocksucker like new pope. Break his back,cyberbullying
Worse than the virgil (created at:2013-03-14 18:40:33),non-cyberbullying
Def. worse than the Virgil! (created at:2013-03-14 18:58:01),non-cyberbullying
You break his back make him humble (created at:2013-03-14 18:59:35),cyberbullying
Put hin in camel clutch humble him old country style (created at:2013-03-14 19:17:53),cyberbullying
Put him in the camel clutch. Break his back. (created at:2013-03-14 19:22:12),cyberbullying
Drink the beers with him. Maybe smoke the marijuana (created at:2013-03-14 20:14:13),non-cyberbullying
Jesus christ what a mingin beard (created at:2013-03-14 21:14:20),non-cyberbullying
That midget can go fuck himself. @flykickz23 @ezblueeyes @ericaarosee (created at:2013-03-14 22:06:29),cyberbullying
@therealironsheik Happy Birthday... And yeah,cyberbullying
Yeaa (created at:2013-04-04 14:22:33),non-cyberbullying
Bubbu (created at:2013-06-23 04:56:33),non-cyberbullying
Lol @jeffbeacher is that Donnie? (created at:2013-08-06 06:52:42),non-cyberbullying
Yes that fucking no good janeiro (created at:2013-12-06 20:37:34),cyberbullying
Jabroni (created at:2013-12-06 20:37:43),non-cyberbullying
@@therealironsheik where can you buy that sheik shirt jes wearing? (created at:2014-05-01 09:48:45),non-cyberbullying
Hellll yeahhhh!!!!! (created at:2013-03-15 06:46:29),non-cyberbullying
Ur banger was __¥_¥,cyberbullying
Sweet (created at:2013-03-15 06:47:15),non-cyberbullying
Time? (created at:2013-03-15 06:48:59),non-cyberbullying
12 @too_much_steeze (created at:2013-03-15 06:53:47),non-cyberbullying
Can't fuckin wait,non-cyberbullying
Ended up going to The Berrics and was disappointed. (created at:2013-03-15 06:55:35),non-cyberbullying
Pretty sweet. (created at:2013-03-15 07:04:18),non-cyberbullying
Lets skate nick make me better on a board (created at:2013-03-15 07:16:18),non-cyberbullying
Daaayyuuumm!! Your part was ill!!! (created at:2013-03-15 07:42:26),non-cyberbullying
You killed it @nickfucker ! (created at:2013-03-15 07:44:33),non-cyberbullying
@nickfucker zammnnnn player ur part was fuckin sick props on ur part can't wait too see more video parts from u #Zamnnnn #murderedit (created at:2013-03-15 07:48:49),cyberbullying
